geoid,county_name,near_dc_2km_2000,near_dc_2km_2015,near_dc_2km_2023,near_dc_4km_2000,near_dc_4km_2015,near_dc_4km_2023,near_dc_6km_2000,near_dc_6km_2015,near_dc_6km_2023,near_dc_8km_2000,near_dc_8km_2015,near_dc_8km_2023,dist_nearest_dc_2000_km,dist_nearest_dc_2015_km,dist_nearest_dc_2023_km,group,is_buildout,med_home_value,med_rent,med_hh_income,year,renter_ratio,rent_burden,post_2015,post_2023,buildout_x_post_2015,buildout_x_post_2023,log_med_home_value,log_med_rent,log_med_hh_income,inv_dist_2023,data_source
06037534001,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.733,22.733,control,0,,1450.0,64886.0,2023,0.813622754491018,0.26816262367845145,0,1,0,0,,7.27931883541462,11.08038716293513,0.04398891479347204,FHFA_HPI
06037543603,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,14.923,14.923,control,0,724607.0,1144.0,81919.0,2023,0.12524850894632206,0.1675801706563801,0,1,0,0,13.493384717898797,7.042286171939743,11.313486233167579,0.06701065469409637,FHFA_HPI
06037650200,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.628,7.628,buildout,1,859327.0,2813.0,138438.0,2023,0.21909492273730685,0.24383478524682528,0,1,0,1,13.663904803731695,7.9420068084898565,11.838177850953219,0.13109596224436287,FHFA_HPI
06037650001,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.266,7.266,buildout,1,804874.0,2227.0,103352.0,2023,0.3440034144259496,0.25857264494155896,0,1,0,1,13.598441022410764,7.708410667257367,11.545895916640138,0.13762730525736305,FHFA_HPI
06037650102,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.007,7.007,buildout,1,868051.0,3025.0,114531.0,2023,0.3091655266757866,0.3169447573146135,0,1,0,1,13.674005747676803,8.014666370464942,11.648600807690412,0.14271442842871415,FHFA_HPI
06037574202,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,25.694,25.694,control,0,,2072.0,120417.0,2023,0.46825396825396826,0.2064824734049179,0,1,0,0,,7.6362696033793735,11.698715997902928,0.038919592122674554,FHFA_HPI
06037650300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.382,6.382,buildout,1,876127.0,1972.0,86212.0,2023,0.5809968847352025,0.27448615041989516,0,1,0,1,13.683266336579305,7.586803535162581,11.364564658099704,0.15669069257286117,FHFA_HPI
06037650501,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.267,7.267,buildout,1,,2982.0,181154.0,2023,0.12951167728237792,0.19753359020501893,0,1,0,1,,8.000349495324684,12.107102777227658,0.13760836658868858,FHFA_HPI
06037650502,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.071,7.071,buildout,1,1257781.0,2403.0,145369.0,2023,0.24192565508836075,0.19836416292331926,0,1,0,1,14.044859615237266,7.784473235736469,11.887030616398292,0.14142271248762553,FHFA_HPI
06037574902,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,26.681,26.681,control,0,,2335.0,85933.0,2023,0.7855323484462557,0.326067983196211,0,1,0,0,,7.755767170102998,11.36132320183564,0.03747985457816424,FHFA_HPI
06037602900,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.453,7.453,buildout,1,,1277.0,101186.0,2023,0.4410029498525074,0.15144387563496928,0,1,0,1,,7.152268856032539,11.524715686344704,0.13417415805715818,FHFA_HPI
06037603400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.03,7.03,buildout,1,660218.0,1650.0,84821.0,2023,0.4011026878015162,0.23343275839709507,0,1,0,1,13.400325362494874,7.408530566894626,11.348298432631331,0.14224751066856328,FHFA_HPI
06037603500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.183,6.183,buildout,1,699027.0,1987.0,87857.0,2023,0.3306997742663657,0.2713955632448183,0,1,0,1,13.4574446470794,7.594381242551817,11.383465771715759,0.16173378618793466,FHFA_HPI
06037603600,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.455,6.455,buildout,1,741871.0,1585.0,92552.0,2023,0.1983640081799591,0.2055060938715533,0,1,0,1,13.516930652587641,7.368339686311381,11.435525927708724,0.15491866769945778,FHFA_HPI
06037603702,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.51,5.51,buildout,1,747586.0,2483.0,113464.0,2023,0.12209648600357356,0.2626031164069661,0,1,0,1,13.524604627796439,7.817222785508166,11.639240884974443,0.18148820326678766,FHFA_HPI
06037503602,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,35.368,35.368,control,0,989335.0,2225.0,144191.0,2023,0.12699747687132043,0.18517105783301316,0,1,0,0,13.804788279235998,7.707512194600341,11.878894088570354,0.02827414612078715,FHFA_HPI
06037620002,Los Angeles County,False,True,True,False,True,True,False,True,True,False,True,True,,1.65,1.65,buildout,1,,2591.0,145325.0,2023,0.6354378818737271,0.21394804747978668,0,1,0,1,,7.85979918056211,11.886727892569551,0.6060606060606061,FHFA_HPI
06037620101,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.142,3.142,buildout,1,,2637.0,127941.0,2023,0.4341346153846154,0.24733275494173096,0,1,0,1,,7.877397186353287,11.75932449913741,0.3182686187141948,FHFA_HPI
06037620102,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.93,2.93,buildout,1,,2689.0,153482.0,2023,0.7503983005841742,0.21023963722130282,0,1,0,1,,7.896924656268864,11.941338575289798,0.341296928327645,FHFA_HPI
06037577602,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.954,29.954,control,0,,2816.0,109177.0,2023,0.31471135940409684,0.30951574049479286,0,1,0,0,,7.943072717277933,11.600725697398241,0.033384522935167256,FHFA_HPI
06037600302,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.713,7.713,buildout,1,637452.0,1603.0,73365.0,2023,0.38742393509127787,0.2621958699652423,0,1,0,1,13.365234259062326,7.3796321526095525,11.203202261641568,0.12965123816932453,FHFA_HPI
06037600400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.896,6.896,buildout,1,765209.0,1206.0,65145.0,2023,0.5431438127090301,0.22215058715173844,0,1,0,1,13.547904278110014,7.095064377287131,11.084370833637031,0.14501160092807425,FHFA_HPI
06037600501,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.12,6.12,buildout,1,790022.0,1722.0,81458.0,2023,0.35314285714285715,0.25367674138820007,0,1,0,1,13.579816072156719,7.451241684987676,11.307842828973675,0.16339869281045752,FHFA_HPI
06037620501,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.416,3.416,buildout,1,1297829.0,2723.0,162674.0,2023,0.3737750816612226,0.2008679936560237,0,1,0,1,14.07620342642733,7.909489492673759,11.999503477118227,0.2927400468384075,FHFA_HPI
06037620522,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.437,4.437,buildout,1,,2784.0,162778.0,2023,0.41092896174863386,0.20523657988180222,0,1,0,1,,7.931644021454311,12.000142588283866,0.22537750732476897,FHFA_HPI
06037620400,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.345,2.345,buildout,1,,2852.0,175469.0,2023,0.3145445395067942,0.19504299904826494,0,1,0,1,,7.955775781534187,12.07521766810906,0.42643923240938164,FHFA_HPI
06037620601,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.522,5.522,buildout,1,,2452.0,120326.0,2023,0.588055797733217,0.2445356780745641,0,1,0,1,,7.804659297056102,11.697960004961624,0.18109380659181457,FHFA_HPI
06037600911,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.061,7.061,buildout,1,,2193.0,84706.0,2023,0.6,0.3106745685075437,0,1,0,1,,7.693025748417888,11.346941716383892,0.141622999575131,FHFA_HPI
06037600601,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.357,6.357,buildout,1,705907.0,1820.0,96607.0,2023,0.42,0.22607057459604377,0,1,0,1,13.467238779753153,7.506591780070841,11.478406481343354,0.15730690577316345,FHFA_HPI
06037600602,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.6,5.6,buildout,1,,1750.0,65129.0,2023,0.951048951048951,0.32243700962704785,0,1,0,1,,7.4673710669175595,11.084125197515005,0.17857142857142858,FHFA_HPI
06037600702,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.924,5.924,buildout,1,740866.0,1789.0,110417.0,2023,0.3356379635449403,0.19442658286314607,0,1,0,1,13.515575051218143,7.489412083508719,11.612019386477828,0.16880486158001348,FHFA_HPI
06037600703,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.121,6.121,buildout,1,,2000.0,104595.0,2023,0.12566844919786097,0.2294564749749032,0,1,0,1,,7.600902459542082,11.55785102832322,0.163371998039536,FHFA_HPI
06037600704,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.917,6.917,buildout,1,872016.0,2135.0,74405.0,2023,0.5945945945945946,0.34433169813856596,0,1,0,1,13.678563051346636,7.666221925662725,11.217278422864151,0.14457134595923088,FHFA_HPI
06037600801,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.674,7.674,buildout,1,882622.0,2157.0,110625.0,2023,0.2737015663643858,0.23397966101694914,0,1,0,1,13.690652301860881,7.676473646389156,11.61390138231023,0.13031013812874642,FHFA_HPI
06037600802,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.747,6.747,buildout,1,878119.0,1603.0,60913.0,2023,0.602928509905254,0.31579465795478795,0,1,0,1,13.68553739874069,7.3796321526095525,11.017201895613866,0.148214021046391,FHFA_HPI
06037600902,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.411,6.411,buildout,1,,1632.0,59498.0,2023,0.8468244084682441,0.3291539211402064,0,1,0,1,,7.397561535524052,10.993697977523398,0.15598190609889254,FHFA_HPI
06037530102,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,27.11,27.11,control,0,670055.0,1526.0,54674.0,2023,0.6037621359223301,0.33493068003072757,0,1,0,0,13.415115077550224,7.330405211844402,10.909143555482874,0.03688675765400221,FHFA_HPI
06037600912,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.4,7.4,buildout,1,721831.0,1601.0,75781.0,2023,0.4223433242506812,0.25352001161240945,0,1,0,1,13.489546318453671,7.3783837129967145,11.23560288057948,0.13513513513513511,FHFA_HPI
06037601001,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.872,5.872,buildout,1,,1573.0,60250.0,2023,0.8318014705882353,0.31329460580912866,0,1,0,1,,7.360739903058278,11.0062578513529,0.17029972752043598,FHFA_HPI
06037601100,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.655,4.655,buildout,1,,1755.0,60174.0,2023,0.8660968660968661,0.34998504337421477,0,1,0,1,,7.470224135899966,11.004995644316264,0.21482277121374865,FHFA_HPI
06037601211,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.231,5.231,buildout,1,,1671.0,49167.0,2023,0.7619047619047619,0.40783452315577523,0,1,0,1,,7.421177528595393,10.802977945731937,0.19116803670426305,FHFA_HPI
06037601212,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.657,4.657,buildout,1,,1508.0,68728.0,2023,0.7610256410256411,0.26329880107088816,0,1,0,1,,7.318539548567902,11.137911964317892,0.21473051320592657,FHFA_HPI
06037601301,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.705,6.705,buildout,1,862953.0,1850.0,104239.0,2023,0.4008152173913043,0.2129721121653124,0,1,0,1,13.668115507400577,7.52294091807237,11.554441618506356,0.14914243102162564,FHFA_HPI
06037601302,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.653,5.653,buildout,1,,1873.0,77744.0,2023,0.7322681215900234,0.2891026960279893,0,1,0,1,,7.5352967024440884,11.261176656645684,0.17689722271360342,FHFA_HPI
06037601401,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.407,4.407,buildout,1,,1532.0,56908.0,2023,0.7806670435274167,0.32304772615449495,0,1,0,1,,7.3343293503005365,10.949191207771058,0.2269117313365101,FHFA_HPI
06037273700,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,10.476,10.476,control,0,,2639.0,135766.0,2023,0.5735414954806902,0.2332542757391394,0,1,0,0,,7.878155336503324,11.818688094570874,0.09545628102329133,FHFA_HPI
06037480202,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,33.827,33.827,control,0,,2296.0,128000.0,2023,0.22519083969465647,0.21525,0,1,0,0,,7.738923757439457,11.759785542901755,0.029562184054157923,FHFA_HPI
06037901007,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,83.269,83.269,control,0,383591.0,1783.0,83864.0,2023,0.10955056179775281,0.25512734904130496,0,1,0,0,12.857332159776664,7.48605261786314,11.336951718132408,0.01200927115733346,FHFA_HPI
06037276601,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.412,6.412,buildout,1,,2720.0,168011.0,2023,0.40550029256875364,0.1942729940301528,0,1,0,1,,7.908387159290043,12.0317847324324,0.15595757953836556,FHFA_HPI
06037277000,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.652,5.652,buildout,1,,3462.0,173750.0,2023,0.2808727948003714,0.2391021582733813,0,1,0,1,,8.149601735736155,12.065372763427039,0.17692852087756547,FHFA_HPI
06037461700,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,33.312,33.312,control,0,,2536.0,126250.0,2023,0.11308562197092084,0.24104554455445545,0,1,0,0,,7.8383433155571165,11.746019347137606,0.03001921229586936,FHFA_HPI
06037432300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,36.555,36.555,control,0,729477.0,2221.0,91250.0,2023,0.3924495171202809,0.29207671232876714,0,1,0,0,13.500083118003806,7.7057128238944275,11.421358271444738,0.02735603884557516,FHFA_HPI
06037408705,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,47.25,47.25,control,0,752895.0,2154.0,70000.0,2023,0.2602813852813853,0.36925714285714284,0,1,0,0,13.531681054827983,7.675081857716334,11.156250521031495,0.021164021164021163,FHFA_HPI
06037432801,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,35.791,35.791,control,0,,916.0,36964.0,2023,0.7109004739336493,0.29737041445730983,0,1,0,0,,6.82001636467413,10.517699745007931,0.02793998491240815,FHFA_HPI
06037123301,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,30.927,30.927,control,0,,1952.0,69118.0,2023,0.5685579196217494,0.3388986949853873,0,1,0,0,,7.5766097669730375,11.143570467874122,0.03233420635690497,FHFA_HPI
06037127300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,32.716,32.716,control,0,763828.0,1877.0,81049.0,2023,0.6573426573426573,0.27790595812409774,0,1,0,0,13.546097911912842,7.537430036586509,11.302809189024783,0.03056608387333415,FHFA_HPI
06037111302,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,38.655,38.655,control,0,868064.0,2065.0,99457.0,2023,0.5315879339783722,0.24915290024834852,0,1,0,0,13.674020723643258,7.632885505395133,11.50748066893427,0.025869874531108523,FHFA_HPI
06037123520,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.825,29.825,control,0,931486.0,1871.0,59643.0,2023,0.586340206185567,0.3764398169106182,0,1,0,0,13.74453643938856,7.534228326274089,10.996132069424446,0.03352891869237217,FHFA_HPI
06037462800,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,36.582,36.582,control,0,1119439.0,2204.0,108654.0,2023,0.6338028169014085,0.24341487658070574,0,1,0,0,13.928338224925401,7.698029170272805,11.595923800469398,0.02733584823137062,FHFA_HPI
06037601303,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.248,6.248,buildout,1,,1776.0,52113.0,2023,0.904,0.40895745783201887,0,1,0,1,,7.4821189235521155,10.861169716770034,0.16005121638924455,FHFA_HPI
06037209402,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,17.866,17.866,control,0,,1169.0,47783.0,2023,0.9484375,0.2935772136533914,0,1,0,0,,7.063903961472068,10.774425206686043,0.05597223777006605,FHFA_HPI
06037481300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,32.895,32.895,control,0,,1583.0,75549.0,2023,0.3645083932853717,0.2514394631298892,0,1,0,0,,7.367077059881012,11.232536731345913,0.030399756801945583,FHFA_HPI
06037601900,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.866,4.866,buildout,1,,1590.0,65215.0,2023,0.6813020439061317,0.29257072759334507,0,1,0,1,,7.371489295214277,11.085444782804384,0.20550760378133992,FHFA_HPI
06037502401,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,27.443,27.443,control,0,,1808.0,84511.0,2023,0.33136531365313654,0.25672397676042175,0,1,0,0,,7.4999765409521215,11.344636982387701,0.03643916481434245,FHFA_HPI
06037602402,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.668,2.668,buildout,1,758659.0,1920.0,108368.0,2023,0.5454106280193237,0.21260888823268861,0,1,0,1,13.539307680061034,7.560080465021827,11.593288121454686,0.3748125937031484,FHFA_HPI
06037602403,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.389,3.389,buildout,1,,1689.0,76286.0,2023,0.8011658031088082,0.2656843981857746,0,1,0,1,,7.4318919168078,11.242244714198357,0.29507229271171437,FHFA_HPI
06037602404,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.538,3.538,buildout,1,,1768.0,67736.0,2023,0.7619816908992999,0.31321601511751507,0,1,0,1,,7.477604243197589,11.123373075322114,0.2826455624646693,FHFA_HPI
06037621102,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.179,6.179,buildout,1,,3112.0,200250.0,2023,0.3744955609362389,0.1864868913857678,0,1,0,1,,8.043020885298283,12.207321864930606,0.1618384851917786,FHFA_HPI
06037554515,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.285,29.285,control,0,881811.0,3263.0,105568.0,2023,0.1355343179843614,0.37090785086389816,0,1,0,0,13.689733026312178,8.09040229659332,11.567110574028307,0.034147174321324913,FHFA_HPI
06037554801,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,28.209,28.209,control,0,558030.0,1833.0,109375.0,2023,0.3404255319148936,0.2011062857142857,0,1,0,0,13.232168003359106,7.513709247839705,11.602537623659915,0.03544967918040342,FHFA_HPI
06037620602,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.195,6.195,buildout,1,1127387.0,2322.0,155342.0,2023,0.24429657794676807,0.17937196637097502,0,1,0,1,13.935413123606947,7.7501841622578365,11.953384416874663,0.16142050040355124,FHFA_HPI
06037620701,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.075,5.075,buildout,1,1064093.0,2375.0,176613.0,2023,0.470446735395189,0.16136977459190432,0,1,0,1,13.877633351079082,7.772752716468742,12.081716177126747,0.19704433497536944,FHFA_HPI
06037620901,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.921,3.921,buildout,1,,2971.0,250001.0,2023,0.13946869070208728,0.14260742957028172,0,1,0,1,,7.9966538754626075,12.429220196836383,0.2550369803621525,FHFA_HPI
06037621001,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.153,5.153,buildout,1,,2572.0,167260.0,2023,0.3993140617344439,0.1845270835824465,0,1,0,1,,7.85243908535751,12.027304766935517,0.19406171162429653,FHFA_HPI
06037532303,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,23.939,23.939,control,0,,1381.0,77938.0,2023,0.5304212168486739,0.21263055249044113,0,1,0,0,,7.2305631534092925,11.263668917798766,0.04177283929988721,FHFA_HPI
06037532700,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,15.076,15.076,control,0,,1356.0,60743.0,2023,0.7415254237288136,0.26788271899642757,0,1,0,0,,7.212294468500341,11.014407128226281,0.06633059166887768,FHFA_HPI
06037651201,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,10.617,10.617,control,0,1378181.0,3501.0,156722.0,2023,0.1602409638554217,0.2680670231365092,0,1,0,0,14.136275071712406,8.160803920954665,11.96222881415006,0.0941885655081473,FHFA_HPI
06037139502,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.7,29.7,control,0,,2570.0,126875.0,2023,0.4129141886151232,0.24307389162561577,0,1,0,0,,7.851661177889265,11.750957628778188,0.03367003367003367,FHFA_HPI
06037181000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.921,29.921,control,0,1095293.0,1876.0,142943.0,2023,0.2755344418052256,0.1574893489013103,0,1,0,0,13.906532465348295,7.53689712956617,11.87020122838079,0.0334213428695565,FHFA_HPI
06037601501,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.235,3.235,buildout,1,,1431.0,60109.0,2023,0.8336734693877551,0.28568101282669817,0,1,0,1,,7.266128779556451,11.003914859727798,0.3091190108191654,FHFA_HPI
06037192420,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,18.863,18.863,control,0,,1871.0,68057.0,2023,0.8786373314407381,0.32989993681766755,0,1,0,0,,7.534228326274089,11.128100868329359,0.053013836611355565,FHFA_HPI
06037310400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,31.518,31.518,control,0,,2039.0,110197.0,2023,0.4482758620689655,0.2220387124876358,0,1,0,0,,7.620214770574455,11.610024952099902,0.031727901516593694,FHFA_HPI
06037620303,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.108,3.108,buildout,1,,3501.0,202875.0,2023,0.34380257992148067,0.20708317929759704,0,1,0,1,,8.160803920954665,12.220345304816892,0.32175032175032175,FHFA_HPI
06037603703,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.594,4.594,buildout,1,696186.0,3501.0,122609.0,2023,0.07274826789838337,0.3426502132796124,0,1,0,1,13.453372144993251,8.160803920954665,11.716755709251569,0.21767522855898996,FHFA_HPI
06037460800,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,32.91,32.91,control,0,,3420.0,250001.0,2023,0.06429780033840947,0.16415934336262655,0,1,0,0,,8.13739583005665,12.429220196836383,0.03038590094196293,FHFA_HPI
06037101300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,37.811,37.811,control,0,882732.0,2870.0,125675.0,2023,0.20885657633840052,0.2740401830117366,0,1,0,0,13.690776922758609,7.962067308753666,11.741454488560777,0.026447330142022163,FHFA_HPI
06037106510,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,45.494,45.494,control,0,,2704.0,121935.0,2023,0.22111180512179887,0.26610899249600195,0,1,0,0,,7.902487437162855,11.711243394848783,0.021980920560953094,FHFA_HPI
06037113232,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,39.666,39.666,control,0,986923.0,2917.0,150678.0,2023,0.11825860948667966,0.23230995898538606,0,1,0,0,13.802347301187957,7.978310969867722,11.92290038855622,0.025210507739625878,FHFA_HPI
06037920332,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,52.527,52.527,control,0,,2277.0,98333.0,2023,0.1847457627118644,0.27787212838009623,0,1,0,0,,7.7306140660637395,11.496114956817593,0.019037828164562988,FHFA_HPI
06037189600,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,21.663,21.663,control,0,,1993.0,96755.0,2023,0.6281800391389433,0.24718102423647356,0,1,0,0,,7.597396320212795,11.479937289143248,0.04616165812675991,FHFA_HPI
06037235100,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.96,7.96,buildout,1,856215.0,1944.0,95958.0,2023,0.23512747875354106,0.24310635903207653,0,1,0,1,13.66027679181072,7.572502985020384,11.471665874718926,0.12562814070351758,FHFA_HPI
06037238000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.638,7.638,buildout,1,678649.0,1595.0,60625.0,2023,0.4078413699864804,0.3157113402061856,0,1,0,1,13.427859336211432,7.374629015218945,11.012462628239785,0.13092432573972243,FHFA_HPI
06037212610,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,16.721,16.721,control,0,,1701.0,70495.0,2023,0.8116817724068479,0.2895524505284063,0,1,0,0,,7.438971592395862,11.163297064299462,0.05980503558399617,FHFA_HPI
06037269000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,13.447,13.447,control,0,,2301.0,177750.0,2023,0.36211031175059955,0.15534177215189873,0,1,0,0,,7.741099090035366,12.088133347665487,0.07436602959767978,FHFA_HPI
06037235202,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.699,7.699,buildout,1,812552.0,1498.0,32475.0,2023,0.6652307692307692,0.5535334872979215,0,1,0,1,13.607935191138116,7.311886164077165,10.3882258415388,0.12988699831146902,FHFA_HPI
06037232110,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,12.448,12.448,control,0,,1468.0,56989.0,2023,0.7349112426035503,0.3091122848268964,0,1,0,0,,7.291656209174461,10.950613545737037,0.08033419023136247,FHFA_HPI
06037271702,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,12.088,12.088,control,0,,2282.0,84515.0,2023,0.7257294429708223,0.3240134887298113,0,1,0,0,,7.732807530422021,11.344684312384278,0.0827266710787558,FHFA_HPI
06037219500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,11.789,11.789,control,0,,1754.0,105625.0,2023,0.3765432098765432,0.19927100591715977,0,1,0,0,,7.469654172932128,11.567650364659475,0.08482483671218934,FHFA_HPI
06037601502,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.933,2.933,buildout,1,,1436.0,65000.0,2023,0.6263736263736264,0.2651076923076923,0,1,0,1,,7.269616749608169,11.082142548877775,0.34094783498124787,FHFA_HPI
06037601600,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.541,2.541,buildout,1,,1336.0,49173.0,2023,0.7190661478599222,0.3260325788542493,0,1,0,1,,7.197435354096591,10.80309997135747,0.39354584809130266,FHFA_HPI
06037602002,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.302,4.302,buildout,1,,1787.0,77344.0,2023,0.6602641056422569,0.2772548613984278,0,1,0,1,,7.488293515159428,11.25601828350321,0.23245002324500236,FHFA_HPI
06037602003,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.57,4.57,buildout,1,,1808.0,69850.0,2023,0.6328583403185247,0.3106084466714388,0,1,0,1,,7.4999765409521215,11.154105364685108,0.2188183807439825,FHFA_HPI
06037602103,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.841,2.841,buildout,1,,1761.0,36390.0,2023,0.7619302949061663,0.5807089859851607,0,1,0,1,,7.473637108496206,10.502049290606205,0.3519887363604364,FHFA_HPI
06037602104,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.582,3.582,buildout,1,,1804.0,69798.0,2023,0.7480045610034207,0.3101521533568297,0,1,0,1,,7.4977617006225685,11.153360635044821,0.27917364600781686,FHFA_HPI
